id	ER-NOD-ERR1084805	ER-NOD-ERR1084806	ER-ATH-ERR1084764	ER-ATH-ERR1084765	TN-NOD-ERR1084798	TN-NOD-ERR1084799	TN-ATH-ERR1084768	TN-ATH-ERR1084766
ENSG00000204622	0.380206	0.195797	0.557601	0.100418	0	0	0.0738062	0
ENSG00000204632	0.392202	0.171474	0.554976	0.0961709	0	1.45926	0	1.87502
ENSG00000204642	2.45678	0.169738	0.552318	0.0738062	0	0	0	0
ENSG00000204655	0.416472	0.166191	0.548606	0	0	0	0	0
ENSG00000204694	0.280793	0	0.54739	0	0	0	0	0
ENSG00000204758	0.30635	0	0.634032	0	0	0	0	0
ENSG00000204790	0.301671	0	0.659047	0	0	0	0	0.772884
ENSG00000204842	0.299179	0.0891984	0.654239	0	0	0.634032	0	0
ENSG00000204844	0.293254	0.0633898	0.651781	2.10218	0	0	0	0
ENSG00000204852	0.288159	0.618234	0.649551	0	0	0	0.884226	0
ENSG00000204909	0.314889	0	0.647552	0	0	1.88783	0	0
ENSG00000204923	0.276652	0.351295	0.646647	0	0.161579	0	0.20814	0
ENSG00000205002	0.275319	0.347157	0.644542	0	0	0	0.20598	0
ENSG00000205054	0.270333	0.360766	0.641929	0	0	0	0.204553	0.757291
ENSG00000205076	9.3654	5.1508	0.639387	0	0	0	2.95168	0
ENSG00000205086	0.23137	0.248631	0.636803	0	0	0	0.190602	0
ENSG00000205325	0.760638	0.772884	1.93232	2.18006	4.16809	0.360766	5.14616	0
ENSG00000205336	0.351295	0.339692	0.661171	0	1.07905	0	0.100418	0
ENSG00000205352	0.347157	0.326492	0.632597	0	0.831231	0	0.10294	0
ENSG00000205420	0.34285	0.324	0.629691	0	0	0	0.107814	0
ENSG00000205542	12.4469	10.8934	10.6062	11.3613	11.3002	13.3302	11.084	10.7949
ENSG00000205595	3.29987	8.13495	0.623586	3.2476	3.76363	1.11073	0.10865	2.33416
ENSG00000205639	0.326492	0.836145	0.621429	0	0	0	0.136515	0
ENSG00000205662	0.324	0	0.618234	0	0	0	0.161579	0
ENSG00000205663	4.89632	0	4.89632	2.68843	4.27898	4.58921	7.65748	4.00907
ENSG00000205664	5.74307	0	5.75337	4.90395	5.05923	5.13049	5.79375	4.17767
ENSG00000205682	0.322437	0	0.617084	0	0	0	0.911752	0
ENSG00000205726	0.319156	0	0.614777	0	0	0	1.53795	0
ENSG00000205758	0.31852	0	0.61062	0	0	0	2.08298	2.07763
ENSG00000205791	0.403727	0	0.608261	0	0	0	0	0
ENSG00000205913	0.329873	1.5961	0.57577	0	0	0	0	0
ENSG00000205929	0.336252	0	0.418854	0	0	0	0	0
ENSG00000205971	0.311398	0	0.416472	0	0	0	0	0
ENSG00000206120	0.904711	0	0.408966	0	0	0	0	0
ENSG00000206150	1.86267	1.38407	2.34518	2.17088	0.752613	0	1.93532	0
ENSG00000206192	0	1.41821	0.406484	0	0	0	0	0.586644
ENSG00000206249	0	0	2.98178	0	3.13031	0	2.80432	0
ENSG00000206341	0	1.58312	0.403727	0	0	0.939114	0	0
ENSG00000206432	0	0	0.400013	0	2.17808	0.715126	5.26523	2.83026
ENSG00000206503	1.67524	2.12209	0.392202	0	0	5.40677	2.15283	4.84133
ENSG00000206527	0	0	1.69302	0	0	0	0.480789	0
ENSG00000206567	0	0	0.380206	0	0	0	0	0
ENSG00000211451	2.40086	4.00907	2.0796	0	3.77194	2.15283	2.27724	2.24337
ENSG00000211455	5.097	3.26018	4.41298	4.6028	5.43219	6.82134	5.48757	5.743
ENSG00000211584	0	0	0.360766	0	0	0	0	1.39264
ENSG00000212663	0	0	0.42152	0	0	0	0	0
ENSG00000212961	1.54305	0	0.358993	0	0	0	0	0
ENSG00000212993	0	0	0.355928	0	0	0	0	0
ENSG00000212994	0	4.61492	4.27898	0	0	0	0	2.92558
ENSG00000213023	0.884226	0	0.353889	0	3.15428	4.43274	3.62221	3.5207
ENSG00000213024	0.68707	0	0.351295	0	0	0	0	0
ENSG00000213064	0.47297	0.499162	1.36665	0	0.0738062	0.0633898	0.267169	0.34285
ENSG00000213073	0	0	0.350208	0	0	0.347157	0	0
ENSG00000213081	0	0	0.348318	0	0	0	0	0
ENSG00000213121	0.80968	0	2.85387	0	1.89281	1.25733	1.05765	2.87043
ENSG00000213189	0	0	0.347157	0	0	0	0	3.09173
ENSG00000213214	2.99146	4.09439	3.83223	3.76363	0.55807	2.751	2.45678	0
ENSG00000213225	0	0	0.343588	0	0	0	0	0
ENSG00000213235	0	0	0.34285	0	0	0	0	0
ENSG00000213265	0	1.03077	0.507206	0	0.651781	0	0	0
ENSG00000213300	5.53493	0	6.03921	5.34687	5.91973	6.51308	4.90395	9.54458
ENSG00000213356	0	0	0.542811	0	0	0	0	0
ENSG00000213358	0	0	0.539739	0	0	0	0	0
ENSG00000213366	5.21341	7.15771	4.66173	4.30165	5.45852	3.09783	5.14418	5.66836
ENSG00000213406	0	0	0.53618	0	1.93232	4.02205	2.20427	2.28838
ENSG00000213411	1.73259	0	0.531265	0	0	0	0.925922	0
ENSG00000213462	0	0	0.52676	0	0	0	0	0
ENSG00000213463	7.63779	6.9902	7.49916	7.56183	5.546	6.23807	5.60958	6.82299
ENSG00000213480	0	0	0.524157	0	0	0	0	1.59218
ENSG00000213590	0	0	0.520854	0	0.862429	0	0	0
ENSG00000213622	0	0	0.518727	0	0	0	2.99897	0
ENSG00000213625	0	0	0.516555	0	0	0	0	0
ENSG00000213699	0	0	1.82459	0	0	0	0	0
ENSG00000213763	0	0	0.51104	0	0	1.16334	0	0
ENSG00000213853	1.55464	1.73624	2.21369	0	0	0.731744	0	0.215796
ENSG00000213886	0	0	0.545347	0	0.96232	1.18977	0	5.9155
ENSG00000213888	0	1.89783	2.24826	0	0	0.759054	0	0
ENSG00000213965	0	0	0.499162	0	0	0	0	0
ENSG00000213971	0	0	0.49151	0	0	0	0	0
ENSG00000213988	3.38177	0	0.485016	0	2.51248	3.28212	4.97114	3.60113
ENSG00000214021	0	0	0.480789	0	0	0	0	0
ENSG00000214113	0	0	0.47297	2.73577	0	0	0.301671	0
ENSG00000214145	1.16334	1.21897	2.28838	0	2.33994	0.747005	0.874422	0
ENSG00000214199	0	0	0.47108	0	0	0	0	0
ENSG00000214210	0	0	0.458843	0	0	0	0	0
ENSG00000214249	0	0	0.450442	0	0	0	0	0.719518
ENSG00000214279	0	0	0.446822	0	0	0	0	0.664915
ENSG00000214331	0	0	0.107025	0	0	0	0	1.85152
ENSG00000214369	0	0	0	2.74338	0	0	0	0
ENSG00000214402	2.17808	2.81365	0	0	0	0.703789	0	2.64521
ENSG00000214413	0	0	2.40086	0	0	0	0	0
ENSG00000214432	0	0	0	0	0	0	0	0
ENSG00000214435	0	0	0	0	0.564307	0	0.769332	0
ENSG00000214491	0.718535	0	0	0	4.97114	0.329873	2.41389	2.42787
ENSG00000214548	0	0	0	0	0	0	0	0
ENSG00000214645	0	2.7899	4.17767	0	3.3495	3.72029	2.55284	3.08434
ENSG00000214653	0	0	0	0	0	0	0	0
ENSG00000214700	2.84559	3.12294	0	0	0	1.95543	2.14908	1.54305
ENSG00000214796	1.52575	0	0	0	0	0	0	0
ENSG00000214842	0	0	0	0	1.75853	0	2.128	3.09557
ENSG00000214976	0	0	0	0	0	0	0	0
ENSG00000215012	0	0	0	0	0	0	0	0
ENSG00000215014	0	0	0	0	0	0	0	0
ENSG00000215018	0	2.99675	0	0	0.601075	0	0	0
ENSG00000215029	0	0	0	0	0	0	0	1.70365
ENSG00000215039	0	0	0	0	2.36074	2.83549	3.2023	0
ENSG00000215046	0	0	0	0	0	0	0	0
ENSG00000215182	8.97669	0	0	3.02026	0.636803	2.33076	0	0.319156
ENSG00000215198	0	0	0	0	0	0	0	0
ENSG00000215241	0	0	0	0	0	0	0	0
ENSG00000215246	0	0	0	0	0	0	0	0
ENSG00000215256	0	0	0	0	0	0	0	0
ENSG00000215302	0	0	0	0	0	0	0	0
ENSG00000215346	0	0	0	0	0.914201	0	2.43654	0
ENSG00000215386	5.43851	4.16809	0	3.39619	6.95871	7.28319	5.81141	6.15808
ENSG00000215399	0	0	0	0	0	0	2.09258	0
ENSG00000215452	0	0	0	0	3.56088	2.92558	4.46261	0.641929
ENSG00000215504	1.51278	0	0	0	0.608261	0.0633898	0	0
ENSG00000215559	0	0	0	0	0	0	0	0
ENSG00000215565	0	3.98565	0	0	0	0	0	0
ENSG00000215866	0	0	0	0	0	0	1.76173	0
ENSG00000215883	0	0	0	0	0	0	0	0
ENSG00000216895	0	0	0	0	0	0	0	0
ENSG00000217120	0	0	0	0	0	0	0	0
ENSG00000217746	0	0	2.82021	0	0	1.40469	0	0
ENSG00000218208	0	0	0	0	2.35812	0	0	0
ENSG00000218739	0	0	0	2.23433	0	1.69302	0	0
ENSG00000219102	2.33416	1.82834	3.93031	3.80779	1.78209	2.58046	1.51278	5.65266
ENSG00000219294	1.23712	2.293	0	2.62064	0.760638	1.40972	1.96345	0
ENSG00000219626	0	1.90876	2.03318	1.80274	1.36665	1.57266	0.744377	0.690892
ENSG00000219926	0	0	0	0	2.81365	3.83223	5.17253	0.955312
ENSG00000219993	0	0.343588	0	0	0	0	0	0
ENSG00000220875	2.98661	2.98661	4.58921	0	0	0	0	4.10712
ENSG00000221914	3.87566	3.02026	4.87936	4.68023	3.06118	4.87936	3.79464	3.14522
ENSG00000221947	0	3.30875	0	0	0	0	0.979562	0.53618
ENSG00000221953	0	0.946146	0	0	0	0	0	0.747005
ENSG00000222448	0	0	4.49805	0	0	0	0	0
ENSG00000222640	0	0	0	0	0	0	0	0
ENSG00000223351	0	0	0	0	0	2.49458	0	0
ENSG00000223374	0	2.89541	4.91682	0	3.83876	4.00054	2.61213	5.2631
ENSG00000223392	0	0	0	0	0	2.08799	0	0
ENSG00000223396	1.84195	0	3.08434	1.86634	0	0	0	0
ENSG00000223518	2.45995	4.97114	2.59213	2.41001	1.35758	0	1.88244	0.777243
ENSG00000223525	2.08799	0	0	0	3.66227	2.33416	0	1.87094
ENSG00000223529	0	0	0	0	0.825082	0	1.2006	0
ENSG00000223551	0	0	0	0	1.80274	1.85809	0	0
ENSG00000223668	1.44822	0	2.47895	0	2.87043	0	1.21897	1.08414
ENSG00000223704	0	0	0	0	0	0	0	0
ENSG00000223709	0	0	0	0	0	0.827444	0	0
ENSG00000223756	0	1.67524	0	0	0	1.08414	0	0
ENSG00000223760	0	0	0	0.339692	0	0	0	0
ENSG00000223930	0	0	0	0	0	1.13824	0	0
ENSG00000223941	0	0	0	0	0	0	0	0
ENSG00000223949	0	0.951483	0	0	0.907628	0	0	0
ENSG00000224008	0.896765	0	0	0	0	0	0	0
ENSG00000224064	4.3627	5.56176	0	0	0	3.90237	2.87043	0
ENSG00000224113	0	0.880988	0	0	0	0.20814	0.408966	0.276652
ENSG00000224130	1.23317	0	0	0	2.72165	1.54305	2.96566	1.92344
ENSG00000224238	0	0	0	0	0	0	0	0
ENSG00000224413	0.155094	0	0	0	0	0	0.811253	0
ENSG00000224424	0	0.698066	0	0	0	0	0	0.416472
ENSG00000224494	0	0	0	0	0	0	0	1.26162
ENSG00000224602	0	0	0	0	0	0	0	0
ENSG00000224631	0	0	0	0	3.44019	0	2.70051	5.47235
ENSG00000224717	0	0	0	0	0	0	0	0
ENSG00000224799	0	0	0	0.792319	0	0	2.01011	0
ENSG00000224838	0	3.77911	4.1423	3.94349	2.76797	3.61235	3.13031	0
ENSG00000224853	0	0	0	0.786254	5.92083	4.30165	7.2997	0
ENSG00000224864	4.53419	0	3.85765	3.71164	4.61492	3.62221	6.87529	5.45788
ENSG00000224897	0	0	0	0.780257	0	0	0	0
ENSG00000225156	0	0	2.67372	0.777243	3.12294	0.516555	3.30875	1.47771
ENSG00000225194	0	0	0	0.772884	0	0	0	0
ENSG00000225224	0	0	0	0.794013	2.26093	0	0	0
ENSG00000225226	0	0	0	0.76433	0	0	0	0
ENSG00000225278	2.82708	3.45462	0	3.72029	2.86286	2.44368	1.77182	1.97112
ENSG00000225339	0	0	0	1.56132	0	0.10294	0	0
ENSG00000225470	0	1.26162	0	0.760638	0	0	0	3.44827
ENSG00000225541	0	0	0	0.759054	0	0	0	0
ENSG00000225542	0	0	0	0.752613	0	0	0	0
ENSG00000225564	0	0	0	0.816965	0	0	0	0
ENSG00000225636	1.69896	2.36074	2.68039	0.836145	0	1.87502	2.07763	2.128
ENSG00000225643	2.77781	2.751	3.69668	0.833476	2.16505	3.02026	4.07017	4.79017
ENSG00000225746	0	4.18455	0	0.831231	2.18276	0	0	0
ENSG00000225774	2.4495	0	0	0.829654	1.10674	0	0	0
ENSG00000225786	0	0	0	0.827444	0	0	0	3.66911
ENSG00000225806	4.26846	0	0	0.826241	5.31252	2.77781	5.30995	4.25873
ENSG00000225830	4.97114	4.54293	5.83165	5.81051	5.00783	5.21553	4.15617	3.95509
ENSG00000225860	0	0.904711	0	0.825082	0	0	0	0
ENSG00000225889	0	0	0	0.823896	0	0	3.01106	0
ENSG00000225914	2.43654	3.04761	2.97383	2.52843	3.55676	1.53259	3.51005	2.54509
ENSG00000225932	0	2.01011	4.97114	0.839368	4.34272	5.2866	0	0.253335
ENSG00000225968	0	0	0	0.813975	0	3.29987	5.4165	2.19376
ENSG00000226026	0	0	0	0.811253	0.548606	0	0	0
ENSG00000226068	0	0	0	0.80968	0	0	0	0
ENSG00000226137	0	0	0	0.808013	0	0	0	1.49531
ENSG00000226145	7.39177	0	0	0.804793	3.07686	8.33393	8.98866	0
ENSG00000226216	0	0	0	0.801592	0	0	0	0
ENSG00000226252	0	0	0	0.798963	0	0.877387	0	0.976743
ENSG00000226328	0	0	0	0.770698	0	0	0	0
ENSG00000226329	0	0	0	0.692684	3.83223	0.880988	5.30534	1.77182
ENSG00000226383	5.53066	5.72169	0	0.690892	0	2.93173	0	0
ENSG00000226403	3.80779	0	0	0.689516	3.09173	5.14248	4.64505	4.38406
ENSG00000226436	0	0	0	0.68707	0	2.63149	0	0
ENSG00000226537	0	0	0	0.683104	0	0	1.67858	0
ENSG00000226642	0	0	0	0.673123	0	1.73259	0	0
ENSG00000226758	0	0	0	0.696202	1.47771	0	0	0
ENSG00000226887	0	0	0	0.666922	0	0	0.823896	1.25117
ENSG00000226974	0	0	0	0.664915	2.6267	2.70051	3.59048	0
ENSG00000227007	0.623586	0	0.0517205	0.66228	0	0	0	0.96232
ENSG00000227019	0	0	0.0891984	0.661171	0	0	6.19752	0
ENSG00000227165	0	4.03307	0.085589	0.659047	0	0	0	0
ENSG00000227189	3.09783	4.28801	0.0838052	0.651781	0	0	0	2.41389
ENSG00000227214	0	0	0.0811494	0.715126	0	0	0	0
ENSG00000227372	0	0	0.0802844	0.744377	0	0	0	0
ENSG00000227430	0	0	0.0738062	0.740832	0	0	0	0
ENSG00000227471	0	2.47895	0.0728258	0.734958	0.666922	0	0	0
ENSG00000227500	0	0	0.0633898	2.19376	0.759054	0.602227	0	0
ENSG00000227568	0	2.16008	0.0633898	0.731744	1.55464	0	0	1.86634
ENSG00000227671	0	0	0.0537453	0.7275	0	0	0	2.00452
ENSG00000227775	0	0	2.24337	0.719518	0	0	0	0
ENSG00000227908	0	0	0.0891984	0.718535	0.586644	0	0	0
ENSG00000227964	0	0	0.0496791	0.747005	0	0	0.786254	0
ENSG00000228043	0	0	0.0268889	0.712685	0	0	0	1.55853
ENSG00000228203	0	0	0	0.711732	0	0.842667	0	0
ENSG00000228224	0	0	0	0.930493	0	0	0	2.58046
ENSG00000228295	0	0	0	0.705202	0	6.32995	2.97383	0
ENSG00000228308	0	0	0	0.703789	0	0	0	0
ENSG00000228340	0	0	0	0.698066	2.13631	2.36074	5.88805	0
ENSG00000228389	0	1.76744	2.6267	0.697668	0.634032	0	0	0
ENSG00000228463	0	0	0	0.668889	0	0	0	0
ENSG00000228484	0	0	0	0.921757	0	0	0	0
ENSG00000228502	0	0	0	0.925922	0.820255	0	1.20507	1.10674
ENSG00000228532	0	7.68275	6.82222	6.2462	0	4.21166	6.31094	4.55808
ENSG00000228577	0	0	0	0.994546	0	0	0	0
ENSG00000228681	0	0	0	0.957042	0	0	0	0
ENSG00000228703	2.21369	2.26093	0	4.16809	0	0	5.36616	5.53584
ENSG00000228716	0	0	1.74291	0.970427	0	0	0	0
ENSG00000228725	0	1.65832	0	0.983561	0	0	1.34892	1.18977
ENSG00000228751	0	0	0	0.988285	0	0	0	0
ENSG00000228794	0	0	0	0.880988	0	0	0	0
ENSG00000228862	0	0	0	0.955312	0	0	0	0
ENSG00000228998	0.859467	0	2.02497	0.845921	0	0.542811	0	0
ENSG00000229142	0	0	0	0.84896	0	0	0	0
ENSG00000229152	0	3.15022	0	0.850672	2.73577	2.73577	4.28801	7.11219
ENSG00000229162	0	0	0	0.862429	2.52843	3.73003	4.45131	2.99675
ENSG00000229172	0	0	0	0.864518	0	0	0	0
ENSG00000229180	0.520854	0	0	0.866916	0	0	0.30635	0
ENSG00000229267	0	0	0	0.877387	0	0	0	0
ENSG00000229298	2.10746	0	3.09783	4.24378	3.8949	3.12294	4.56537	3.61235
ENSG00000229473	5.04684	4.37162	0	0.896765	0	3.4971	0	0
ENSG00000229498	0	0	0	0.897448	0	0	0	0
ENSG00000229556	0	0	0	0.906152	0	0	0	0
ENSG00000229563	0	0	0	0.911752	0	0	0	0
ENSG00000229618	0	0	0	0.913534	0	0	0	0
ENSG00000229625	0	2.82708	0	0.914201	0	0	0	0
ENSG00000229638	1.51934	0	0	0.904711	0	0	0	1.91846
ENSG00000229676	0.7275	0	0	0.887698	0	0	0	1.23712
ENSG00000229852	2.05009	0	0	0.874422	0.270333	0	0.798963	0
ENSG00000229951	0.786254	0	0	0.869798	0	0	1.13371	0
ENSG00000229967	0	0	0	0.859467	0	0	0	1.86267
ENSG00000230006	0	0	0	0.855816	0	0	0	0
ENSG00000230088	3.40636	0	0	0.951483	0	0	0	0
ENSG00000230188	0	0	0	0.946146	0	0	0	0
ENSG00000230207	0	0	0	0.915297	0.877387	0	1.27478	0
ENSG00000230215	2.41001	0	0	0.976743	0	0	0	0
ENSG00000230259	6.01699	6.49617	8.10761	8.2159	6.85686	6.32719	6.36918	4.00054
ENSG00000230364	0	0	0	0.979562	0	0	0	0
ENSG00000230392	0	0	0	0.894849	0	0	0	0.591993
ENSG00000230426	0	0	0	0.842667	0	0	0	0
ENSG00000230500	0	0	0	0.907628	0	0	0	0
ENSG00000230516	0	0	0	0.914201	0	0	0	0
ENSG00000230581	0	0	0	0.973935	0	0	0	0
ENSG00000230606	0	0	0	0.96777	0	0	0	0
ENSG00000230651	0	0	0	0.943726	0	0	1.94357	0
ENSG00000230666	0	0	0	0.933818	0	0	0	0
ENSG00000230673	0	0	0	0.177949	0	0	3.65412	3.13031
ENSG00000230795	0	1.86267	0	0.319156	0	0	0	0
ENSG00000230850	2.37331	5.18683	4.3627	4.02205	3.98565	5.72404	2.03671	4.73311
ENSG00000230873	0	0	1.24807	0.314889	0	0	0	0
ENSG00000230898	0	0	1.21897	0.311398	0	0	3.1672	0
ENSG00000230928	0	0	3.57972	3.42	0	1.72462	4.37162	1.9796
ENSG00000231081	0	0	0.982406	0.30635	0	2.09258	0	0
ENSG00000231106	0	0	1.18306	0.301671	6.06711	1.20836	7.14303	0
ENSG00000231189	0	0	1.17985	0.296034	0	0	0	0
ENSG00000231205	0	2.79279	1.17112	0.293254	2.01011	3.92089	6.09967	3.10169
ENSG00000231290	1.39264	0	2.14908	2.56084	7.64207	3.69668	5.49368	1.27478
ENSG00000231419	0	0	1.11772	0.285581	0	0	0	0
ENSG00000231435	4.58921	4.32817	2.66207	3.05386	0	1.86634	3.75543	0
ENSG00000231439	0	0	1.12676	0.275319	0	0	0	0
ENSG00000231560	1.9679	1.05765	3.25515	3.01106	2.20837	3.13031	2.19376	0
ENSG00000231703	0	0	1.12985	0.351295	0	0	0	0.0838052
ENSG00000231760	0	1.80274	1.13371	0.350208	0	0	1.44822	0.107025
ENSG00000231767	0	0	1.13824	0.348318	0	0	0	0.10865
ENSG00000231806	0	0	1.14691	0.347157	0	1.13371	0	0.0738062
ENSG00000231817	0	0	1.19633	0.343588	4.91682	7.31138	8.21768	3.81995
ENSG00000231826	0	0	1.16097	0.34285	0	4.73311	8.33699	2.93959
ENSG00000231896	0	0	1.17688	0.341054	0	0	0	0
ENSG00000231925	0	0.666922	1.18586	0.336252	0	0	0	0
ENSG00000231964	0	0	0.96777	0.334298	2.27724	0	0	2.53898
ENSG00000231965	0	0	0.970427	0.331081	3.23504	2.16505	2.32354	0
ENSG00000231991	1.50129	0	0.979562	0.329873	0.866916	0	1.14691	1.21897
ENSG00000232006	0	0	0.988285	0.326492	0	0	0	0
ENSG00000232098	0.855816	1.73259	0.994546	2.25559	0	1.9983	2.36074	0
ENSG00000232164	1.18977	3.25515	4.26846	2.93173	2.76031	2.00015	0.96232	0
ENSG00000232196	0	0	1.09393	0.20231	0	0	0	1.20507
ENSG00000232233	0	0.608261	2.23433	1.14691	0	1.58312	2.58046	0
ENSG00000232274	0	0	1.20507	0.198726	0	0	0	0
ENSG00000232295	0	0	1.27478	0.195797	0	5.82171	8.11317	3.2968
ENSG00000232333	0	0	1.29126	0.19279	2.25559	0	0	0
ENSG00000232341	0	0	1.25117	2.33994	0.874422	1.61962	0	5.28117
ENSG00000232386	0	0	1.22602	0.190602	3.39619	0	0	0
ENSG00000232406	0	0	1.2006	0.187515	0	0	0	0
ENSG00000232499	0	1.87094	1.25733	0.175546	0	0	0	0
ENSG00000232527	0	2.95168	1.2648	0.171474	0	2.48589	0	0
ENSG00000232542	0	0	0.734958	0.169738	0	0	0	0.102086
ENSG00000232564	0	0	0.740832	0.166191	0	0	0	0
ENSG00000232593	0	0	0.744377	0.163233	0	1.20507	0	1.40469
ENSG00000232662	0	0	0.747005	0.161579	0.943726	0	0	0
ENSG00000232677	0	0	0.748262	0.159915	0	1.60947	0	0.983561
ENSG00000232710	2.93959	2.31616	3.23099	2.98178	4.3627	3.28659	4.98634	3.77194
ENSG00000232745	0	5.34549	2.2663	2.86286	1.12676	1.24443	0	2.56084
ENSG00000232759	0.42152	0	0.757291	1.82459	0.552318	0.591993	0.762319	0
ENSG00000232774	3.4971	3.77194	3.18633	3.67658	4.08149	3.95509	5.0107	1.67524
ENSG00000232906	2.59213	2.58046	3.95509	3.64419	3.67886	1.67524	2.50422	5.64269
ENSG00000232931	0.360233	0	0.759054	0.223334	0	0	0	0
ENSG00000232949	0.400013	0	0.762319	0.221369	0	0	0	0
ENSG00000233026	0.296034	0	0.808013	0.218567	0	0	0	0
ENSG00000233048	0.285581	0	0.772884	0.270333	0	0	0	0
ENSG00000233056	0.267169	0	0.780257	0.212361	0	0	0	0
ENSG00000233057	0.25939	0	0.786254	0.210954	0.836145	0	0	0.0633898
ENSG00000233086	0.253335	0	0.794013	0.209551	0	0	0	0
ENSG00000233101	0.343588	9.98809	0.796478	0.20814	0	6.26773	0	6.0175
ENSG00000233163	0.339692	0	4.13115	0.204553	0	0	0	0
ENSG00000233183	0.355928	0	0.798963	0.406484	0.107814	0.107814	0	0
ENSG00000233218	3.21111	4.14933	3.4971	4.79017	2.79279	2.07763	0	3.83876
ENSG00000233251	2.03052	2.4495	3.37135	3.1911	3.28659	2.18006	3.86985	2.22984
ENSG00000233332	2.48589	0	0.66228	0.586644	2.66207	0.796478	3.55676	0
ENSG00000233393	0.32585	0	0.673123	0.583817	0	0	0	0
ENSG00000233429	0.329873	0	0.677517	0.579029	4.56537	3.48983	7.55588	5.81084
ENSG00000233452	0.331081	0	0.680547	0.57577	0	0	0	0
ENSG00000233476	5.06569	4.21865	5.29707	5.38734	5.73593	4.90395	5.57803	6.42213
ENSG00000233665	0.341054	0	0.68707	0.601075	0	0	0	0.0268889
ENSG00000233725	4.18455	0.309436	0.690892	3.63495	3.46583	3.08434	5.54997	2.01011
ENSG00000233785	0.350208	0.311398	0.731744	0.564307	0	0	0	2.76797
ENSG00000233828	2.33994	1.13371	0.697668	0.557601	0	0	0.901721	0.0496791
ENSG00000233901	0.353889	0.31852	0.699019	0.554976	0	0	0	0.0517205
ENSG00000233907	0.334298	0.319156	0.703789	0.552318	0	0	0	0
ENSG00000234047	0.223334	0.329873	0.710736	0.623586	0	0	0	0
ENSG00000234062	0.248631	0.334298	0.719518	0.646647	0.605021	0	0	0
ENSG00000234072	0.762319	0.896765	0.7275	2.46468	1.86634	3.03573	1.50129	0
ENSG00000234129	4.13115	2.91287	3.67886	0.641929	3.71164	4.49805	3.1911	5.08543
ENSG00000234352	0.309436	0.223334	0.890821	0.639387	2.03052	0	0	0
ENSG00000234380	0.418854	0.833476	0.896765	0.636803	0	0	0	0
ENSG00000234407	0.406484	0.285581	0.897448	0.634032	0.7275	0	0.14865	0
ENSG00000234449	1.36665	0.288159	5.07605	3.81995	5.16135	5.55176	5.91889	1.24443
ENSG00000234509	0.360766	0.293254	0.901721	0.647552	0	0	0.137544	0.836145
ENSG00000234741	0	0.25939	0.906152	0.621429	0	1.84195	0.107814	0
ENSG00000234745	0	2.22317	3.26018	4.28801	0	4.21865	3.73003	3.96883
ENSG00000234889	0	0.360233	0.911752	0.617084	0	0	0.0909436	0
ENSG00000234899	0	0.350208	0.913534	0.614777	3.09557	7.06235	7.61889	0
ENSG00000234912	0	0.355928	0.96232	0.602227	0	0	0.0891984	0
ENSG00000234978	1.75252	5.42724	3.91099	4.33522	3.63495	5.54075	2.52843	4.06432
ENSG00000235023	0	0.353889	1.96345	0.47108	0	0	0.0838052	0
ENSG00000235034	0	0	0.921757	0.450442	0	7.24598	0.0811494	0
ENSG00000235098	0	0	0.925922	0.446822	0	0	1.03077	0
ENSG00000235174	0.0738062	0.0268889	0.930493	0.42152	0	0	0.169738	4.21166
ENSG00000235257	0	0.0517205	0.933818	0.418854	0	0	0.177949	0
ENSG00000235314	0	0.0738062	0.936763	1.75853	0	0	0.198726	0
ENSG00000235432	0	0.0838052	0.939114	0.408966	0	2.28838	0.20231	0
ENSG00000235489	1.72462	0.085589	0.943726	0.47297	0.697668	1.70365	1.49531	4.45131
ENSG00000235493	2.0545	2.78169	0.951483	4.18455	0	1.57943	0.213028	1.83782
ENSG00000235565	2.751	2.35812	2.83026	2.85387	1.23712	2.37331	3.39619	3.54011
ENSG00000235643	0.0537453	0	0.955312	0.380206	0	0	0	0
ENSG00000235652	1.9796	5.36691	0.957042	3.86985	2.80432	2.22984	1.76744	3.15428
ENSG00000235655	9.9144	10.4274	9.87619	10.18	9.82939	9.88684	9.38823	10.1465
ENSG00000235725	0.0633898	0	0.960728	2.14908	0	2.34518	3.64419	0.0909436
ENSG00000235781	0.0728258	0	0.813975	0.545347	0	0	0	2.30869
ENSG00000235884	0	0	0.820255	0.539739	0	0	0	0.0802844
ENSG00000235903	0	0.163233	0.823896	0.53618	0	0.531265	0	0.0811494
ENSG00000235939	5.63497	4.66173	0.825082	0.531265	3.86985	3.1911	2.64521	0.085589
ENSG00000235994	5.58751	0.187515	0.827444	0.524157	2.44368	0	0	0.0961709
ENSG00000236008	6.47233	6.91937	5.37565	5.42164	0.545347	3.54872	4.24378	0.921757
ENSG00000236053	2.22607	0.19279	0.829654	0.54739	0	0	0	0.107814
ENSG00000236062	0	0.212361	0.831231	0.516555	0	0	0	0.107814
ENSG00000236081	2.99675	3.80779	5.3604	2.96566	1.73259	7.82501	9.33132	2.71203
ENSG00000236194	1.93232	0.200115	2.87914	3.79464	2.06015	2.14908	2.62064	3.75543
ENSG00000236200	0	2.40086	0.884226	0.499162	0	0	0.0268889	0.100418
ENSG00000236204	0	2.55284	0.850672	0.49151	0	0	0.0537453	0.0944624
ENSG00000236393	0	0.210954	0.864518	0.485016	0	0	0.0728258	0.583817
